title,price,year,milage,transmission,fuel_type,body_style,engine_size,doors,location,timestamp,link,files,ad_id
MINI Coupe 2.0  Cooper  S  D  3dr,6795,,51000,Manual,Diesel,Coupe,2.0,2.0,Glenavy,2023-02-17 20:36:45.494282,usedcarsni.com/2012-MINI-Coupe-2-0-Cooper-S-D-3dr-314418940?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314418940
Mercedes B-Class B200  CDI  BlueEFFICIENCY  Sport  5dr,6795,,89000,Manual,Diesel,MPV,1.8,5.0,Belfast,2023-02-17 20:36:45.495282,usedcarsni.com/2012-Mercedes-B-Class-B200-CDI-BlueEFFICIENCY-Sport-5dr-313843726?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,313843726
Hyundai ix20 1.4  Active  5dr,6795,,47461,Manual,Petrol,MPV,1.4,5.0,Belfast,2023-02-17 20:36:45.496282,usedcarsni.com/2014-Hyundai-ix20-1-4-Active-5dr-314729881?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314729881
Skoda Superb 1.6  TDI  CR  S  5dr,6795,,0,Manual,Diesel,Saloon,1.6,5.0,Omagh,2023-02-17 20:36:45.497282,usedcarsni.com/2017-Skoda-Superb-1-6-TDI-CR-S-5dr-315115047?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,315115047
Audi TT 2.0T  FSI  2dr,6795,,62000,Manual 6 speed,Petrol,Convertible,2.0,2.0,County antrim,2023-02-17 20:36:45.498782,usedcarsni.com/2008-Audi-TT-2-0T-FSI-2dr-311541050?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,311541050
Mazda 6 2.2d  [175]  Sport  Nav  5dr  Auto,6795,,123000,Automatic/Other,Diesel,Estate,2.2,5.0,County antrim,2023-02-17 20:36:45.499782,usedcarsni.com/2013-Mazda-6-2-2d-175-Sport-Nav-5dr-Auto-312487853?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,312487853
Renault Clio 1.5  dCi  90  Dynamique  MediaNav  Energy  5dr,6795,,62000,Manual,DIESEL,Hatchback,1.5,5.0,Newtownabbey,2023-02-17 20:36:45.500783,usedcarsni.com/2014-Renault-Clio-1-5-dCi-90-Dynamique-MediaNav-Energy-5dr-314199860?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314199860
Peugeot RCZ 2.0  HDi  GT  2dr,6795,,53450,Manual,Diesel,Coupe,2.0,2.0,Broughshane,2023-02-17 20:36:45.502283,usedcarsni.com/2011-Peugeot-RCZ-2-0-HDi-GT-2dr-314171538?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,314171538
DS 3 1.2  PureTech  82  Chic  3dr,6795,,86500,Manual,Petrol,Hatchback,1.2,3.0,Garvagh,2023-02-17 20:36:45.503283,usedcarsni.com/2017-DS-3-1-2-PureTech-82-Chic-3dr-307053505?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,307053505
BMW 3 Series 320d  EfficientDynamics  4dr,6795,,119000,Manual 6 speed,Diesel,Saloon,2.0,4.0,Crumlin,2023-02-17 20:36:45.513283,usedcarsni.com/2012-BMW-3-Series-320d-EfficientDynamics-4dr-304132379?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,304132379
Volkswagen Tiguan 2.0  TDi  BlueMotion  Tech  S  110  5dr  [2WD],6795,,117000,Manual 6 speed,Diesel,Sport utility vehicle,2.0,5.0,Crumlin,2023-02-17 20:36:45.514283,usedcarsni.com/2012-Volkswagen-Tiguan-2-0-TDi-BlueMotion-Tech-S-110-5dr-2WD-306291187?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,306291187
BMW X1 xDrive  18d  M  Sport  5dr,6795,,113000,Manual 6 speed,Diesel,Sport utility vehicle,2.0,5.0,Crumlin,2023-02-17 20:36:45.515283,usedcarsni.com/2012-BMW-X1-xDrive-18d-M-Sport-5dr-309166600?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=109&price_from=0&price_to=0&trans_type=0&user_type=0,,309166600
Seat Leon 1.6  TDI  SE  5dr,6850,,107000,Manual,Diesel,Hatchback,1.6,5.0,Armagh,2023-02-17 20:36:46.163298,usedcarsni.com/2014-Seat-Leon-1-6-TDI-SE-5dr-313725899?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,313725899
Kia Sportage 2.0  CRDi  KX-2  5dr  Auto,6850,,74000,Automatic,Diesel,Sport utility vehicle,2.0,5.0,Londonderry,2023-02-17 20:36:46.164870,usedcarsni.com/2011-Kia-Sportage-2-0-CRDi-KX-2-5dr-Auto-315080568?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,315080568
Audi A1 1.6  TDI  S  Line  3dr,6850,,108000,Manual,Diesel,Hatchback,1.6,3.0,County tyrone,2023-02-17 20:36:46.165798,usedcarsni.com/2012-Audi-A1-1-6-TDI-S-Line-3dr-315111114?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,315111114
Audi A8 3.0  TDI  Quattro  Sport  4dr  Tip  Auto,6850,,122000,Semi-Automatic,Diesel,Saloon,3.0,4.0,Enniskillen,2023-02-17 20:36:46.166798,usedcarsni.com/2009-Audi-A8-3-0-TDI-Quattro-Sport-4dr-Tip-Auto-311279785?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,311279785
Vauxhall Insignia 2.0  CDTi  [170]  ecoFLEX  Design  Nav  5dr  [Start  Stop],6850,,81000,Manual,Diesel,Hatchback,2.0,5.0,Belfast,2023-02-17 20:36:46.167799,usedcarsni.com/2017-Vauxhall-Insignia-2-0-CDTi-170-ecoFLEX-Design-Nav-5dr-Start-Stop-313792990?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,313792990
BMW 1 Series 116d  Sport  5dr,6850,,114000,Manual,Diesel,Hatchback,2.0,5.0,Portglenone,2023-02-17 20:36:46.168802,usedcarsni.com/2014-BMW-1-Series-116d-Sport-5dr-304478802?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,304478802
Audi A3 1.6  TDI  SE  5dr,6850,,129000,Manual,Diesel,Hatchback,1.6,5.0,Strabane,2023-02-17 20:36:46.170301,usedcarsni.com/2014-Audi-A3-1-6-TDI-SE-5dr-314540485?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,314540485
Peugeot 3008 1.6  BlueHDi  120  Allure  5dr,6850,,104000,Manual,Diesel,Sport utility vehicle,1.6,5.0,Belfast,2023-02-17 20:36:46.171298,usedcarsni.com/2015-Peugeot-3008-1-6-BlueHDi-120-Allure-5dr-314177160?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,314177160
MINI Hatch 1.5  One  D  3dr,6850,,75000,Manual,Diesel,Hatchback,1.5,3.0,Warrenpoint,2023-02-17 20:36:46.172299,usedcarsni.com/2014-MINI-Hatch-1-5-One-D-3dr-306935058?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,306935058
BMW 1 Series 118d  Sport  5dr,6850,,89000,Manual,Diesel,Hatchback,2.0,5.0,Belfast,2023-02-17 20:36:46.173298,usedcarsni.com/2012-BMW-1-Series-118d-Sport-5dr-314333530?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,314333530
Peugeot 308 1.6  BlueHDi  100  Access  5dr,6850,,77453,Manual,Diesel,Hatchback,1.6,5.0,Armagh,2023-02-17 20:36:46.174298,usedcarsni.com/2016-Peugeot-308-1-6-BlueHDi-100-Access-5dr-315078764?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,315078764
Hyundai ix35 1.7  CRDi  S  5dr  2WD,6850,,0,,102831 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:36:46.175799,usedcarsni.com/2014-Hyundai-ix35-1-7-CRDi-S-5dr-2WD-315184661?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,315184661
Volkswagen Golf 1.2  TSI  S  3dr,6850,,93000,Manual,Petrol,Hatchback,1.2,3.0,Lisburn,2023-02-17 20:36:46.176799,usedcarsni.com/2013-Volkswagen-Golf-1-2-TSI-S-3dr-314078545?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,314078545
Volkswagen Up 1.0  Move    5dr,6855,,29305,Manual,Petrol,Hatchback,1.0,5.0,Newtownards,2023-02-17 20:36:46.177798,usedcarsni.com/2015-Volkswagen-Up-1-0-Move-5dr-310296444?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,310296444
Volkswagen Golf 1.6  TDI  105  S  5dr,6875,,139766,Manual,Diesel,Hatchback,1.6,5.0,Ballymoney,2023-02-17 20:36:46.178799,usedcarsni.com/2015-Volkswagen-Golf-1-6-TDI-105-S-5dr-314945964?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,314945964
Vauxhall Insignia 2.0  CDTi  [140]  ecoFLEX  SRi  5dr  [Start  Stop],6875,,80190,Manual 6 speed,Diesel,Hatchback,2.0,5.0,Coleraine,2023-02-17 20:36:46.179799,usedcarsni.com/2015-Vauxhall-Insignia-2-0-CDTi-140-ecoFLEX-SRi-5dr-Start-Stop-298885759?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,298885759
Peugeot Partner 850  S  1.6  HDi  92  Van,6875,,47073,Manual 5 speed,Diesel,Van,1.6,0.0,Coleraine,2023-02-17 20:36:46.181299,usedcarsni.com/2014-Peugeot-Partner-850-S-1-6-HDi-92-Van-312425639?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,312425639
Citroen C4 1.6  e-HDi  [115]  Airdream  VTR+  5dr  EGS6,6875,,60289,Automatic,Diesel,Hatchback,1.6,5.0,Coleraine,2023-02-17 20:36:46.182299,usedcarsni.com/2014-Citroen-C4-1-6-e-HDi-115-Airdream-VTR-5dr-EGS6-314728749?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,314728749
Seat Ibiza 1.2  TSI  I  TECH  3dr,6890,,0,,93778 Miles,Manual,0.0,0.0,3 door,2023-02-17 20:36:46.183298,usedcarsni.com/2015-Seat-Ibiza-1-2-TSI-I-TECH-3dr-315322721?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,315322721
Toyota Auris 1.4  D-4D  Icon+  5dr,6895,,91785,Manual,DIESEL,Hatchback,1.4,5.0,Armagh,2023-02-17 20:36:46.184800,usedcarsni.com/2014-Toyota-Auris-1-4-D-4D-Icon-5dr-296739458?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=111&price_from=0&price_to=0&trans_type=0&user_type=0,,296739458
Skoda Yeti 2.0  TDI  CR  SE  5dr,6950,,0,,93500 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:36:46.734429,usedcarsni.com/2014-Skoda-Yeti-2-0-TDI-CR-SE-5dr-314745364?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,314745364
Audi A6 3.0  TDI  Quattro  S  Line  5dr  S  Tronic,6950,,158207,Automatic/Other,Diesel,Estate,3.0,5.0,Fintona,2023-02-17 20:36:46.735931,usedcarsni.com/2011-Audi-A6-3-0-TDI-Quattro-S-Line-5dr-S-Tronic-314765997?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,314765997
Volkswagen Passat CC 2.0  GT  TDI  CR  BlueMotion  Tech  4dr  [5  seat],6950,,80000,Manual 6 speed,Diesel,Coupe,2.0,4.0,Newtownards,2023-02-17 20:36:46.736929,usedcarsni.com/2012-Volkswagen-Passat-CC-2-0-GT-TDI-CR-BlueMotion-Tech-4dr-5-seat-314812650?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,314812650
Ford Fiesta 1.25  82  Zetec  5dr,6950,,36256,Manual,Petrol,Hatchback,1.2,5.0,Omagh,2023-02-17 20:36:46.737930,usedcarsni.com/2014-Ford-Fiesta-1-25-82-Zetec-5dr-314892846?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,314892846
BMW 1 Series 118d  Exclusive  Edition  2dr,6950,,62274,Manual,Diesel,Coupe,2.0,2.0,Omagh,2023-02-17 20:36:46.738930,usedcarsni.com/2012-BMW-1-Series-118d-Exclusive-Edition-2dr-314893689?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,314893689
Citroen C1 1.2  PureTech  Flair  5dr,6950,,21000,Manual,Petrol,Hatchback,1.2,5.0,Coleraine,2023-02-17 20:36:46.740430,usedcarsni.com/2018-Citroen-C1-1-2-PureTech-Flair-5dr-310190667?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,310190667
Citroen Berlingo 1.6  BlueHDi  625Kg  Enterprise  75ps,6950,,119177,Manual,Diesel,Van,1.6,0.0,Belfast,2023-02-17 20:36:46.741429,usedcarsni.com/2016-Citroen-Berlingo-1-6-BlueHDi-625Kg-Enterprise-75ps-313834185?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,313834185
Peugeot Partner 850  1.6  HDi  92  Professional  Van,6950,,108112,Manual,Diesel,Van,1.6,0.0,Belfast,2023-02-17 20:36:46.742429,usedcarsni.com/2016-Peugeot-Partner-850-1-6-HDi-92-Professional-Van-313834202?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,313834202
Volvo XC90 2.4  D5  SE  5dr,6950,,123434,Manual,Diesel,Sport utility vehicle,2.4,5.0,Portadown,2023-02-17 20:36:46.743429,usedcarsni.com/2010-Volvo-XC90-2-4-D5-SE-5dr-293356225?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,293356225
Hyundai Santa Fe 2.2  CRDi  Premium  5dr  [7  Seats],6950,,110264,Manual,Diesel,Sport utility vehicle,2.2,5.0,Portadown,2023-02-17 20:36:46.744430,usedcarsni.com/2011-Hyundai-Santa-Fe-2-2-CRDi-Premium-5dr-7-Seats-302302851?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,302302851
Audi A1 1.6  TDI  Sport  5dr,6950,,97000,Manual,Diesel,Hatchback,1.6,5.0,Dromore,2023-02-17 20:36:46.745431,usedcarsni.com/2013-Audi-A1-1-6-TDI-Sport-5dr-313515086?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,313515086
Audi A3 2.0  TDI  SE  5dr  [Start  Stop],6950,,81287,Manual,Diesel,Hatchback,2.0,5.0,Portadown,2023-02-17 20:36:46.746929,usedcarsni.com/2012-Audi-A3-2-0-TDI-SE-5dr-Start-Stop-313962020?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,313962020
Audi A3 1.6  TDI  SE  3dr,6950,,81969,Manual,Diesel,Hatchback,1.6,3.0,Banbridge,2023-02-17 20:36:46.747930,usedcarsni.com/2014-Audi-A3-1-6-TDI-SE-3dr-314883875?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,314883875
Seat Leon 1.6  TDI  SE  5dr  [Technology  Pack],6950,,103000,Manual,Diesel,Hatchback,1.6,5.0,Cookstown,2023-02-17 20:36:46.748929,usedcarsni.com/2014-Seat-Leon-1-6-TDI-SE-5dr-Technology-Pack-310420090?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,310420090
Ford Fiesta 1.25  82  Zetec  5dr,6950,,0,,61000 Miles,Manual,0.0,0.0,1.2 l,2023-02-17 20:36:46.750429,usedcarsni.com/2015-Ford-Fiesta-1-25-82-Zetec-5dr-313670215?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,313670215
Volkswagen Jetta 1.6  TDI  CR  Bluemotion  Tech  Limited  Edition  4dr,6950,,0,,89000 Miles,Manual,0.0,0.0,4 door,2023-02-17 20:36:46.751430,usedcarsni.com/2013-Volkswagen-Jetta-1-6-TDI-CR-Bluemotion-Tech-Limited-Edition-4dr-314362025?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,314362025
Volkswagen Polo 1.4  TDI  SE  5dr,6950,,87785,Manual,Diesel,Hatchback,1.4,5.0,Jonesborough,2023-02-17 20:36:46.752930,usedcarsni.com/2016-Volkswagen-Polo-1-4-TDI-SE-5dr-305735596?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,305735596
Citroen Berlingo 1.6  BlueHDi  625Kg  Enterprise  75ps,6950,,91000,Manual,Diesel,Van,1.6,0.0,Omagh,2023-02-17 20:36:46.753930,usedcarsni.com/2017-Citroen-Berlingo-1-6-BlueHDi-625Kg-Enterprise-75ps-312431214?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,312431214
BMW 3 Series 330d  M  Sport  4dr  Step  Auto,6950,,112170,Automatic,DIESEL,Saloon,3.0,4.0,Newry co.down,2023-02-17 20:36:46.754930,usedcarsni.com/2008-BMW-3-Series-330d-M-Sport-4dr-Step-Auto-312572245?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,312572245
Fiat 500 1.2  LOUNGE  3dr  69  BHP  Full  Service  History  MOT  Sep...,6950,,44000,Manual,PETROL,Hatchback,1.2,3.0,Newtownabbey,2023-02-17 20:36:46.755930,usedcarsni.com/2016-Fiat-500-1-2-LOUNGE-3dr-69-BHP-Full-Service-History-MOT-Sep-313641399?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=113&price_from=0&price_to=0&trans_type=0&user_type=0,,313641399
Mercedes C-Class C220  CDI  BlueEFFICIENCY  Sport  4dr  Auto,6950,,0,,110877 Miles,Automatic,0.0,0.0,4 door,2023-02-17 20:36:47.399798,usedcarsni.com/2011-Mercedes-C-Class-C220-CDI-BlueEFFICIENCY-Sport-4dr-Auto-314599834?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,314599834
Nissan Qashqai 1.5  dCi  Acenta  Premium  5dr,6950,,0,,105000 Miles,Manual,0.0,0.0,5 door,2023-02-17 20:36:47.401298,usedcarsni.com/2014-Nissan-Qashqai-1-5-dCi-Acenta-Premium-5dr-314906765?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,314906765
Ford Fiesta 1.6  TDCi  Zetec  S  3dr,6950,,97746,Manual,Diesel,Hatchback,1.6,3.0,Enniskillen,2023-02-17 20:36:47.402299,usedcarsni.com/2014-Ford-Fiesta-1-6-TDCi-Zetec-S-3dr-301504259?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,301504259
Fiat 500 1.2  S  3dr,6950,,48284,Manual,Petrol,Hatchback,1.2,3.0,Drumahoe,2023-02-17 20:36:47.403298,usedcarsni.com/2015-Fiat-500-1-2-S-3dr-303946209?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,303946209
Peugeot Partner 850  1.6  BlueHDi  100  Professional  Van  [non  SS],6950,,99000,Manual,Diesel,Van,1.6,0.0,Ballymoney,2023-02-17 20:36:47.404298,usedcarsni.com/2017-Peugeot-Partner-850-1-6-BlueHDi-100-Professional-Van-non-SS-306125273?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,306125273
Honda CR-Z 1.5  IMA  Sport  Hybrid  3dr,6950,,84978,Manual,Hybrid Electric,Hatchback,1.5,3.0,Enniskillen,2023-02-17 20:36:47.405798,usedcarsni.com/2010-Honda-CR-Z-1-5-IMA-Sport-Hybrid-3dr-308172059?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,308172059
Audi A3 1.6  TDI  Sport  5dr,6950,,98000,Manual 6 speed,Diesel,Hatchback,1.6,5.0,Newry,2023-02-17 20:36:47.406798,usedcarsni.com/2013-Audi-A3-1-6-TDI-Sport-5dr-311831884?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,311831884
Volkswagen Scirocco 2.0  TDi  BlueMotion  Tech  GT  3dr  [Nav/Leather],6950,,112105,Manual,Diesel,Hatchback,2.0,2.0,Drumahoe,2023-02-17 20:36:47.407798,usedcarsni.com/2012-Volkswagen-Scirocco-2-0-TDi-BlueMotion-Tech-GT-3dr-Nav-Leather-311925645?make=0&search_type=1&age_from=0&age_to=0&body_style=0&distance_enabled=0&distance_postcode=&fuel_type=0&keywords=&mileage_to=0&pagepc0=115&price_from=0&price_to=0&trans_type=0&user_type=0,,311925645
